date,gain,generosity,gift,gold,guide
2005-01-24,7.70222152455,0,24.5545074707,47.640292771,94.5918907503
2005-01-25,9.62777690569,0,23.0198507538,54.4460488811,101.115469423
2005-01-26,9.62777690569,0,26.0891641877,49.3417317985,114.162626768
2005-01-27,9.62777690569,0,26.0891641877,44.2374147159,110.900837431
2005-01-28,5.77666614341,0,24.5545074707,44.2374147159,89.699206746
2005-01-29,5.77666614341,0,24.5545074707,52.7446098536,122.317100108
2005-01-30,7.70222152455,0,23.0198507538,49.3417317985,127.209784113
2005-01-31,9.62777690569,0,24.5545074707,52.7446098536,109.269942763
2005-02-01,9.62777690569,0,26.0891641877,51.043170826,102.746364091
2005-02-02,9.62777690569,0,27.6238209046,47.640292771,102.746364091
2005-02-03,7.70222152455,0,29.1584776215,51.043170826,99.4845747546
2005-02-04,7.70222152455,0,29.1584776215,44.2374147159,96.2227854184
2005-02-05,7.70222152455,0,19.95053732,52.7446098536,119.055310772
2005-02-06,9.62777690569,0,18.4158806031,56.1474879086,125.578889444
2005-02-07,7.70222152455,0,27.6238209046,52.7446098536,94.5918907503
2005-02-08,11.5533322868,0,30.6931343384,45.9388537434,101.115469423
2005-02-09,7.70222152455,0,27.6238209046,47.640292771,91.3301014141
2005-02-10,7.70222152455,0,32.2277910554,51.043170826,96.2227854184
2005-02-11,7.70222152455,0,33.7624477723,54.4460488811,92.9609960822
2005-02-12,7.70222152455,0,39.90107464,44.2374147159,127.209784113
2005-02-13,7.70222152455,0,26.0891641877,54.4460488811,114.162626768
2005-02-14,7.70222152455,0,33.7624477723,47.640292771,97.8536800865
2005-02-15,9.62777690569,0,24.5545074707,45.9388537434,97.8536800865
2005-02-16,9.62777690569,0,16.8812238861,51.043170826,97.8536800865
2005-02-17,7.70222152455,0,18.4158806031,47.640292771,97.8536800865
2005-02-18,7.70222152455,0,18.4158806031,45.9388537434,94.5918907503
2005-02-19,7.70222152455,0,21.4851940369,49.3417317985,115.793521436
2005-02-20,9.62777690569,0,21.4851940369,51.043170826,123.947994776
2005-02-21,9.62777690569,0,19.95053732,47.640292771,109.269942763
2005-02-22,7.70222152455,0,21.4851940369,45.9388537434,102.746364091
2005-02-23,9.62777690569,0,21.4851940369,45.9388537434,89.699206746
2005-02-24,9.62777690569,0,21.4851940369,54.4460488811,97.8536800865
2005-02-25,11.5533322868,0,19.95053732,44.2374147159,104.377258759
2005-02-26,7.70222152455,0,15.3465671692,61.2518049912,122.317100108
2005-02-27,7.70222152455,0,18.4158806031,54.4460488811,135.364257453
2005-02-28,9.62777690569,0,18.4158806031,47.640292771,102.746364091
2005-03-01,9.62777690569,0,18.4158806031,45.9388537434,96.2227854184
2005-03-02,7.70222152455,0,21.4851940369,47.640292771,94.5918907503
2005-03-03,9.62777690569,0,24.5545074707,47.640292771,97.8536800865
2005-03-04,9.62777690569,0,19.95053732,49.3417317985,94.5918907503
2005-03-05,7.70222152455,0,16.8812238861,54.4460488811,117.424416104
2005-03-06,9.62777690569,0,23.0198507538,59.5503659637,125.578889444
2005-03-07,7.70222152455,0,18.4158806031,54.4460488811,106.008153427
2005-03-08,9.62777690569,0,18.4158806031,52.7446098536,97.8536800865
2005-03-09,9.62777690569,0,21.4851940369,51.043170826,96.2227854184
2005-03-10,9.62777690569,0,18.4158806031,51.043170826,96.2227854184
2005-03-11,7.70222152455,0,21.4851940369,44.2374147159,94.5918907503
2005-03-12,5.77666614341,0,18.4158806031,54.4460488811,106.008153427
2005-03-13,13.478887668,0,24.5545074707,52.7446098536,125.578889444
2005-03-14,9.62777690569,0,24.5545074707,44.2374147159,99.4845747546
2005-03-15,7.70222152455,0,24.5545074707,54.4460488811,102.746364091
2005-03-16,7.70222152455,0,23.0198507538,52.7446098536,102.746364091
2005-03-17,7.70222152455,0,23.0198507538,51.043170826,106.008153427
2005-03-18,7.70222152455,0,23.0198507538,49.3417317985,94.5918907503
2005-03-19,5.77666614341,0,23.0198507538,56.1474879086,120.68620544
2005-03-20,7.70222152455,0,23.0198507538,56.1474879086,110.900837431
2005-03-21,9.62777690569,0,24.5545074707,45.9388537434,106.008153427
2005-03-22,9.62777690569,0,19.95053732,52.7446098536,97.8536800865
2005-03-23,9.62777690569,0,21.4851940369,52.7446098536,91.3301014141
2005-03-24,7.70222152455,0,19.95053732,49.3417317985,97.8536800865
2005-03-25,9.62777690569,0,24.5545074707,49.3417317985,110.900837431
2005-03-26,9.62777690569,0,19.95053732,45.9388537434,112.5317321
2005-03-27,9.62777690569,0,18.4158806031,57.8489269362,122.317100108
2005-03-28,9.62777690569,0,16.8812238861,51.043170826,112.5317321
2005-03-29,7.70222152455,0,18.4158806031,47.640292771,102.746364091
2005-03-30,7.70222152455,0,21.4851940369,45.9388537434,99.4845747546
2005-03-31,7.70222152455,0,23.0198507538,45.9388537434,97.8536800865
2005-04-01,11.5533322868,0,18.4158806031,42.5359756884,94.5918907503
2005-04-02,7.70222152455,0,19.95053732,49.3417317985,115.793521436
2005-04-03,9.62777690569,0,16.8812238861,54.4460488811,119.055310772
2005-04-04,7.70222152455,0,21.4851940369,51.043170826,125.578889444
2005-04-05,0.0,0,0.0,0.0,0.0
2005-04-06,9.62777690569,0,24.5545074707,49.3417317985,94.5918907503
2005-04-07,7.70222152455,0,18.4158806031,51.043170826,99.4845747546
2005-04-08,9.62777690569,0,21.4851940369,45.9388537434,97.8536800865
2005-04-09,13.478887668,0,19.95053732,44.2374147159,123.947994776
2005-04-10,7.70222152455,0,18.4158806031,52.7446098536,117.424416104
2005-04-11,9.62777690569,0,21.4851940369,44.2374147159,102.746364091
2005-04-12,11.5533322868,0,23.0198507538,45.9388537434,99.4845747546
2005-04-13,13.478887668,0,24.5545074707,51.043170826,104.377258759
2005-04-14,9.62777690569,0,21.4851940369,47.640292771,89.699206746
2005-04-15,5.77666614341,0,23.0198507538,44.2374147159,96.2227854184
2005-04-16,7.70222152455,0,18.4158806031,47.640292771,115.793521436
2005-04-17,5.77666614341,0,19.95053732,64.6546830463,107.639048095
2005-04-18,9.62777690569,0,23.0198507538,51.043170826,109.269942763
2005-04-19,7.70222152455,0,23.0198507538,45.9388537434,92.9609960822
2005-04-20,9.62777690569,0,23.0198507538,47.640292771,101.115469423
2005-04-21,9.62777690569,0,24.5545074707,47.640292771,99.4845747546
2005-04-22,9.62777690569,0,23.0198507538,47.640292771,99.4845747546
2005-04-23,5.77666614341,0,19.95053732,59.5503659637,119.055310772
2005-04-24,9.62777690569,0,21.4851940369,51.043170826,119.055310772
2005-04-25,7.70222152455,0,24.5545074707,44.2374147159,97.8536800865
2005-04-26,7.70222152455,0,24.5545074707,51.043170826,107.639048095
2005-04-27,7.70222152455,0,24.5545074707,45.9388537434,99.4845747546
2005-04-28,9.62777690569,0,27.6238209046,49.3417317985,101.115469423
2005-04-29,9.62777690569,0,24.5545074707,47.640292771,127.209784113
2005-04-30,7.70222152455,0,29.1584776215,49.3417317985,163.089466811
2005-05-01,5.77666614341,0,30.6931343384,61.2518049912,151.673204134
2005-05-02,9.62777690569,0,30.6931343384,47.640292771,119.055310772
2005-05-03,9.62777690569,0,33.7624477723,44.2374147159,106.008153427
2005-05-04,5.77666614341,0,39.90107464,47.640292771,109.269942763
2005-05-05,9.62777690569,0,32.2277910554,44.2374147159,92.9609960822
2005-05-06,7.70222152455,0,35.2971044892,57.8489269362,112.5317321
2005-05-07,9.62777690569,0,29.1584776215,49.3417317985,115.793521436
2005-05-08,9.62777690569,0,29.1584776215,61.2518049912,133.733362785
2005-05-09,7.70222152455,0,30.6931343384,47.640292771,106.008153427
2005-05-10,7.70222152455,0,26.0891641877,45.9388537434,96.2227854184
2005-05-11,9.62777690569,0,26.0891641877,52.7446098536,97.8536800865
2005-05-12,7.70222152455,0,26.0891641877,49.3417317985,91.3301014141
2005-05-13,9.62777690569,0,26.0891641877,52.7446098536,94.5918907503
2005-05-14,9.62777690569,0,23.0198507538,51.043170826,125.578889444
2005-05-15,9.62777690569,0,18.4158806031,52.7446098536,127.209784113
2005-05-16,7.70222152455,0,21.4851940369,51.043170826,97.8536800865
2005-05-17,9.62777690569,0,23.0198507538,54.4460488811,97.8536800865
2005-05-18,9.62777690569,0,23.0198507538,44.2374147159,97.8536800865
2005-05-19,9.62777690569,0,24.5545074707,47.640292771,96.2227854184
2005-05-20,7.70222152455,0,23.0198507538,45.9388537434,99.4845747546
2005-05-21,7.70222152455,0,19.95053732,49.3417317985,110.900837431
2005-05-22,11.5533322868,0,21.4851940369,52.7446098536,125.578889444
2005-05-23,7.24346851839,0,20.4732779178,54.3502222573,105.855842971
2005-05-24,5.79477481471,0,25.5915973973,44.8389333623,100.563050822
2005-05-25,8.69216222206,0,24.3120175274,50.273955588,100.563050822
2005-05-26,5.79477481471,0,23.0324376575,44.8389333623,93.9470606366
2005-05-27,8.69216222206,0,25.5915973973,50.273955588,101.886248859
2005-05-28,8.69216222206,0,25.5915973973,51.6327111444,124.380615491
2005-05-29,8.69216222206,0,23.0324376575,58.4264889266,116.441427268
2005-05-30,11.5895496294,0,20.4732779178,52.9914667009,116.441427268
2005-05-31,7.24346851839,0,25.5915973973,51.6327111444,96.5934567109
2005-06-01,8.69216222206,0,26.8711772671,47.5564444751,101.886248859
2005-06-02,10.1408559257,0,25.5915973973,47.5564444751,89.9774665252
2005-06-03,8.69216222206,0,26.8711772671,43.4801778058,96.5934567109
2005-06-04,8.69216222206,0,25.5915973973,48.9152000316,111.148635119
2005-06-05,8.69216222206,0,25.5915973973,57.0677333702,120.411021379
2005-06-06,7.24346851839,0,24.3120175274,51.6327111444,93.9470606366
2005-06-07,8.69216222206,0,29.4303370068,44.8389333623,93.9470606366
2005-06-08,8.69216222206,0,26.8711772671,43.4801778058,96.5934567109
2005-06-09,7.24346851839,0,26.8711772671,46.1976889187,96.5934567109
2005-06-10,10.1408559257,0,28.150757137,51.6327111444,99.2398527851
2005-06-11,8.69216222206,0,25.5915973973,47.5564444751,116.441427268
2005-06-12,4.34608111103,0,26.8711772671,51.6327111444,115.118229231
2005-06-13,10.1408559257,0,24.3120175274,39.4039111365,99.2398527851
2005-06-14,8.69216222206,0,26.8711772671,48.9152000316,99.2398527851
2005-06-15,7.24346851839,0,31.9894967466,46.1976889187,87.3310704509
2005-06-16,10.1408559257,0,31.9894967466,48.9152000316,95.2702586737
2005-06-17,7.24346851839,0,31.9894967466,48.9152000316,101.886248859
2005-06-18,5.79477481471,0,28.150757137,43.4801778058,108.502239045
2005-06-19,7.24346851839,0,28.150757137,51.6327111444,107.179041008
2005-06-20,7.24346851839,0,26.8711772671,50.273955588,96.5934567109
2005-06-21,8.69216222206,0,28.150757137,48.9152000316,97.916654748
2005-06-22,7.24346851839,0,28.150757137,44.8389333623,100.563050822
2005-06-23,7.24346851839,0,24.3120175274,44.8389333623,89.9774665252
2005-06-24,7.24346851839,0,23.0324376575,47.5564444751,101.886248859
2005-06-25,5.79477481471,0,21.7528577877,52.9914667009,121.734219416
2005-06-26,8.69216222206,0,19.1936980479,52.9914667009,115.118229231
2005-06-27,7.24346851839,0,21.7528577877,46.1976889187,97.916654748
2005-06-28,10.1408559257,0,25.5915973973,44.8389333623,100.563050822
2005-06-29,10.1408559257,0,23.0324376575,44.8389333623,104.532644934
2005-06-30,7.24346851839,0,20.4732779178,48.9152000316,95.2702586737
2005-07-01,7.24346851839,0,20.4732779178,42.1214222494,103.209446897
2005-07-02,7.24346851839,0,24.3120175274,47.5564444751,113.795031194
2005-07-03,5.79477481471,0,21.7528577877,48.9152000316,109.825437082
2005-07-04,8.69216222206,0,17.9141181781,55.7089778137,117.764625305
2005-07-05,10.1408559257,0,23.0324376575,50.273955588,101.886248859
2005-07-06,5.79477481471,0,28.150757137,51.6327111444,92.6238625995
2005-07-07,5.79477481471,0,25.5915973973,51.6327111444,92.6238625995
2005-07-08,7.24346851839,0,23.0324376575,52.9914667009,97.916654748
2005-07-09,7.24346851839,0,24.3120175274,55.7089778137,124.380615491
2005-07-10,7.24346851839,0,21.7528577877,55.7089778137,115.118229231
2005-07-11,8.69216222206,0,24.3120175274,55.7089778137,100.563050822
2005-07-12,7.24346851839,0,24.3120175274,50.273955588,95.2702586737
2005-07-13,10.1408559257,0,25.5915973973,50.273955588,101.886248859
2005-07-14,8.69216222206,0,23.0324376575,55.7089778137,103.209446897
2005-07-15,5.79477481471,0,28.150757137,51.6327111444,92.6238625995
2005-07-16,10.1408559257,0,20.4732779178,58.4264889266,111.148635119
2005-07-17,7.24346851839,0,19.1936980479,57.0677333702,115.118229231
2005-07-18,10.1408559257,0,29.4303370068,52.9914667009,103.209446897
2005-07-19,7.24346851839,0,25.5915973973,50.273955588,104.532644934
2005-07-20,8.69216222206,0,26.8711772671,50.273955588,93.9470606366
2005-07-21,10.1408559257,0,23.0324376575,48.9152000316,89.9774665252
2005-07-22,7.24346851839,0,24.3120175274,58.4264889266,89.9774665252
2005-07-23,8.69216222206,0,23.0324376575,52.9914667009,108.502239045
2005-07-24,10.1408559257,0,17.9141181781,54.3502222573,112.471833156
2005-07-25,8.69216222206,0,25.5915973973,52.9914667009,101.886248859
2005-07-26,10.1408559257,0,25.5915973973,40.762666693,104.532644934
2005-07-27,10.1408559257,0,24.3120175274,48.9152000316,104.532644934
2005-07-28,8.69216222206,0,24.3120175274,43.4801778058,103.209446897
2005-07-29,7.24346851839,0,23.0324376575,46.1976889187,93.9470606366
2005-07-30,7.24346851839,0,19.1936980479,44.8389333623,108.502239045
2005-07-31,8.69216222206,0,19.1936980479,63.8615111523,120.411021379
2005-08-01,8.69216222206,0,23.0324376575,43.4801778058,100.563050822
2005-08-02,7.24346851839,0,24.3120175274,47.5564444751,97.916654748
2005-08-03,8.69216222206,0,25.5915973973,46.1976889187,97.916654748
2005-08-04,7.24346851839,0,26.8711772671,48.9152000316,97.916654748
2005-08-05,7.24346851839,0,28.150757137,48.9152000316,101.886248859
2005-08-06,7.24346851839,0,25.5915973973,52.9914667009,112.471833156
2005-08-07,7.24346851839,0,21.7528577877,59.785244483,116.441427268
2005-08-08,5.79477481471,0,25.5915973973,54.3502222573,103.209446897
2005-08-09,5.79477481471,0,26.8711772671,46.1976889187,99.2398527851
2005-08-10,7.24346851839,0,29.4303370068,44.8389333623,103.209446897
2005-08-11,7.24346851839,0,28.150757137,47.5564444751,100.563050822
2005-08-12,8.69216222206,0,25.5915973973,47.5564444751,95.2702586737
2005-08-13,10.1408559257,0,21.7528577877,61.1440000395,111.148635119
2005-08-14,7.24346851839,0,21.7528577877,51.6327111444,121.734219416
2005-08-15,7.24346851839,0,25.5915973973,47.5564444751,100.563050822
2005-08-16,7.24346851839,0,25.5915973973,48.9152000316,101.886248859
2005-08-17,5.79477481471,0,25.5915973973,46.1976889187,99.2398527851
2005-08-18,8.69216222206,0,28.150757137,54.3502222573,97.916654748
2005-08-19,10.1408559257,0,23.0324376575,51.6327111444,103.209446897
2005-08-20,8.69216222206,0,20.4732779178,57.0677333702,109.825437082
2005-08-21,5.79477481471,0,17.9141181781,54.3502222573,120.411021379
2005-08-22,7.24346851839,0,29.4303370068,51.6327111444,95.2702586737
2005-08-23,7.24346851839,0,25.5915973973,51.6327111444,89.9774665252
2005-08-24,13.0382433331,0,31.9894967466,58.4264889266,111.148635119
2005-08-25,8.69216222206,0,29.4303370068,51.6327111444,89.9774665252
2005-08-26,5.79477481471,0,21.7528577877,48.9152000316,91.3006645623
2005-08-27,8.69216222206,0,20.4732779178,52.9914667009,115.118229231
2005-08-28,8.69216222206,0,19.1936980479,51.6327111444,116.441427268
2005-08-29,5.79477481471,0,21.7528577877,50.273955588,89.9774665252
2005-08-30,8.69216222206,0,21.7528577877,52.9914667009,86.0078724138
2005-08-31,8.69216222206,0,17.9141181781,47.5564444751,84.6846743766
2005-09-01,5.79477481471,0,23.0324376575,50.273955588,91.3006645623
2005-09-02,7.24346851839,0,20.4732779178,52.9914667009,83.3614763395
2005-09-03,7.24346851839,0,25.5915973973,54.3502222573,112.471833156
2005-09-04,4.34608111103,0,23.0324376575,58.4264889266,120.411021379
2005-09-05,7.24346851839,0,17.9141181781,63.8615111523,121.734219416
2005-09-06,5.79477481471,0,20.4732779178,52.9914667009,93.9470606366
2005-09-07,8.69216222206,0,21.7528577877,52.9914667009,93.9470606366
2005-09-08,8.69216222206,0,23.0324376575,50.273955588,89.9774665252
2005-09-09,4.34608111103,0,25.5915973973,48.9152000316,93.9470606366
2005-09-10,7.24346851839,0,23.0324376575,58.4264889266,96.5934567109
2005-09-11,7.24346851839,0,19.1936980479,50.273955588,132.319803714
2005-09-12,7.24346851839,0,26.8711772671,50.273955588,105.855842971
2005-09-13,8.69216222206,0,24.3120175274,50.273955588,99.2398527851
2005-09-14,5.79477481471,0,29.4303370068,54.3502222573,92.6238625995
2005-09-15,8.69216222206,0,21.7528577877,51.6327111444,100.563050822
2005-09-16,5.79477481471,0,23.0324376575,58.4264889266,97.916654748
2005-09-17,7.24346851839,0,28.150757137,62.5027555959,121.734219416
2005-09-18,7.24346851839,0,20.4732779178,66.5790222652,128.350209602
2005-09-19,7.24346851839,0,25.5915973973,51.6327111444,99.2398527851
2005-09-20,8.69216222206,0,21.7528577877,51.6327111444,101.886248859
2005-09-21,8.69216222206,0,24.3120175274,57.0677333702,99.2398527851
2005-09-22,7.24346851839,0,23.0324376575,59.785244483,96.5934567109
2005-09-23,5.79477481471,0,24.3120175274,52.9914667009,97.916654748
2005-09-24,5.79477481471,0,19.1936980479,61.1440000395,103.209446897
2005-09-25,5.79477481471,0,17.9141181781,65.2202667088,130.996605676
2005-09-26,10.1408559257,0,23.0324376575,52.9914667009,97.916654748
2005-09-27,7.24346851839,0,24.3120175274,54.3502222573,97.916654748
2005-09-28,10.1408559257,0,21.7528577877,52.9914667009,97.916654748
2005-09-29,5.79477481471,0,25.5915973973,51.6327111444,100.563050822
2005-09-30,7.24346851839,0,25.5915973973,54.3502222573,103.209446897
2005-10-01,7.24346851839,0,20.4732779178,58.4264889266,107.179041008
2005-10-02,7.24346851839,0,29.4303370068,62.5027555959,124.380615491
2005-10-03,8.69216222206,0,28.150757137,48.9152000316,97.916654748
2005-10-04,7.24346851839,0,25.5915973973,54.3502222573,91.3006645623
2005-10-05,7.24346851839,0,26.8711772671,50.273955588,91.3006645623
2005-10-06,7.24346851839,0,24.3120175274,52.9914667009,97.916654748
2005-10-07,7.24346851839,0,25.5915973973,50.273955588,92.6238625995
2005-10-08,7.24346851839,0,21.7528577877,63.8615111523,112.471833156
2005-10-09,7.24346851839,0,20.4732779178,67.9377778216,115.118229231
2005-10-10,10.1408559257,0,26.8711772671,51.6327111444,99.2398527851
2005-10-11,5.79477481471,0,25.5915973973,52.9914667009,100.563050822
2005-10-12,8.69216222206,0,25.5915973973,52.9914667009,89.9774665252
2005-10-13,7.24346851839,0,25.5915973973,51.6327111444,93.9470606366
2005-10-14,5.79477481471,0,28.150757137,48.9152000316,89.9774665252
2005-10-15,8.69216222206,0,24.3120175274,62.5027555959,107.179041008
2005-10-16,8.69216222206,0,25.5915973973,63.8615111523,124.380615491
2005-10-17,8.69216222206,0,26.8711772671,51.6327111444,97.916654748
2005-10-18,7.24346851839,0,30.7099168767,57.0677333702,95.2702586737
2005-10-19,7.24346851839,0,28.150757137,52.9914667009,89.9774665252
2005-10-20,5.79477481471,0,29.4303370068,48.9152000316,88.6542684881
